subfolder,filename,jobs,machines,T_star,Cmax,ratio_lp
Instanciasde1000a1100,544.txt,500,40,13048.0,13026.0,1.0016889298326423
Instanciasde1000a1100,545.txt,500,40,13050.0,13024.0,1.0019963144963144
Instanciasde1000a1100,546.txt,500,40,13058.0,13018.0,1.00307266861269
Instanciasde1000a1100,547.txt,500,40,13046.0,13022.0,1.001843034864076
Instanciasde1000a1100,548.txt,500,40,13046.0,13018.0,1.002150868028883
Instanciasde1000a1100,549.txt,500,40,13041.0,13020.0,1.0016129032258065
Instanciasde1000a1100,550.txt,500,40,13040.0,13021.0,1.0014591813224791
Instanciasde1000a1100,551.txt,500,50,11018.0,10024.0,1.0991620111731844
Instanciasde1000a1100,552.txt,500,50,11019.0,10025.0,1.099152119700748
Instanciasde1000a1100,553.txt,500,50,11021.0,10024.0,1.099461292897047
Instanciasde1000a1100,554.txt,500,50,11018.0,10020.0,1.0996007984031937
Instanciasde1000a1100,555.txt,500,50,11022.0,10020.0,1.1
Instanciasde1000a1100,556.txt,500,50,11017.0,10022.0,1.0992815805228497
Instanciasde1000a1100,557.txt,500,50,11017.0,10023.0,1.0991719046193755
Instanciasde1000a1100,558.txt,500,50,11018.0,10022.0,1.0993813610057872
Instanciasde1000a1100,559.txt,500,50,11021.0,10021.0,1.0997904400758407
Instanciasde1000a1100,560.txt,500,50,11020.0,10025.0,1.0992518703241896
JobsCorre,1011.txt,1000,10,5551.0,5485.0,1.0120328167730173
JobsCorre,1012.txt,1000,10,5345.0,5291.0,1.0102060102060102
JobsCorre,1013.txt,1000,10,5283.0,5223.0,1.0114876507754165
JobsCorre,1014.txt,1000,10,5482.0,5401.0,1.0149972227365303
JobsCorre,1015.txt,1000,10,5320.0,5257.0,1.0119840213049267
JobsCorre,1016.txt,1000,10,5405.0,5339.0,1.0123618655178872
JobsCorre,1017.txt,1000,10,5275.0,5208.0,1.0128648233486943
JobsCorre,1018.txt,1000,10,5408.0,5336.0,1.0134932533733134
JobsCorre,1019.txt,1000,10,5292.0,5237.0,1.010502195913691
JobsCorre,1020.txt,1000,10,5192.0,5146.0,1.0089389817333851
JobsCorre,1021.txt,1000,20,2654.0,2604.0,1.0192012288786483
JobsCorre,1022.txt,1000,20,2650.0,2581.0,1.0267338240991863
JobsCorre,1023.txt,1000,20,2584.0,2523.0,1.0241775663892192
JobsCorre,1024.txt,1000,20,2691.0,2622.0,1.0263157894736843
JobsCorre,1025.txt,1000,20,2637.0,2555.0,1.0320939334637964
JobsCorre,1026.txt,1000,20,2678.0,2608.0,1.026840490797546
JobsCorre,1027.txt,1000,20,2728.0,2659.0,1.0259496051147048
JobsCorre,1028.txt,1000,20,2640.0,2577.0,1.0244470314318976
JobsCorre,1029.txt,1000,20,2695.0,2615.0,1.0305927342256214
JobsCorre,1030.txt,1000,20,2611.0,2535.0,1.0299802761341224
JobsCorre,1031.txt,1000,30,1797.0,1734.0,1.0363321799307958
JobsCorre,1032.txt,1000,30,1829.0,1744.0,1.0487385321100917
JobsCorre,1033.txt,1000,30,1762.0,1695.0,1.03952802359882
JobsCorre,1034.txt,1000,30,1817.0,1735.0,1.0472622478386167
JobsCorre,1035.txt,1000,30,1769.0,1712.0,1.0332943925233644
JobsCorre,1036.txt,1000,30,1767.0,1707.0,1.0351493848857645
JobsCorre,1037.txt,1000,30,1763.0,1697.0,1.0388921626399528
JobsCorre,1038.txt,1000,30,1832.0,1761.0,1.0403180011357183
JobsCorre,1039.txt,1000,30,1789.0,1717.0,1.0419336051252184
JobsCorre,1040.txt,1000,30,1793.0,1715.0,1.0454810495626823
JobsCorre,1041.txt,1000,40,1399.0,1332.0,1.0503003003003002
JobsCorre,1042.txt,1000,40,1431.0,1336.0,1.0711077844311376
JobsCorre,1043.txt,1000,40,1322.0,1261.0,1.048374306106265
JobsCorre,1044.txt,1000,40,1409.0,1334.0,1.0562218890554722
JobsCorre,1045.txt,1000,40,1349.0,1269.0,1.0630417651694248
JobsCorre,1046.txt,1000,40,1311.0,1248.0,1.0504807692307692
JobsCorre,1047.txt,1000,40,1377.0,1316.0,1.046352583586626
JobsCorre,1048.txt,1000,40,1382.0,1318.0,1.0485584218512898
JobsCorre,1049.txt,1000,40,1383.0,1314.0,1.052511415525114
JobsCorre,1050.txt,1000,40,1373.0,1288.0,1.0659937888198758
JobsCorre,1051.txt,1000,50,1095.0,1024.0,1.0693359375
JobsCorre,1052.txt,1000,50,1116.0,1032.0,1.0813953488372092
JobsCorre,1053.txt,1000,50,1098.0,1032.0,1.063953488372093
JobsCorre,1054.txt,1000,50,1071.0,1002.0,1.0688622754491017
JobsCorre,1055.txt,1000,50,1087.0,1019.0,1.0667320902845927
JobsCorre,1056.txt,1000,50,1095.0,1025.0,1.0682926829268293
JobsCorre,1057.txt,1000,50,1131.0,1063.0,1.063969896519285
JobsCorre,1058.txt,1000,50,1088.0,1029.0,1.0573372206025267
JobsCorre,1059.txt,1000,50,1117.0,1050.0,1.0638095238095238
JobsCorre,1060.txt,1000,50,1095.0,1031.0,1.0620756547041708
JobsCorre,111.txt,100,10,559.0,505.0,1.106930693069307
JobsCorre,112.txt,100,10,568.0,516.0,1.1007751937984496
JobsCorre,113.txt,100,10,609.0,554.0,1.0992779783393503
JobsCorre,114.txt,100,10,639.0,553.0,1.1555153707052441
JobsCorre,115.txt,100,10,622.0,562.0,1.106761565836299
JobsCorre,116.txt,100,10,587.0,508.0,1.155511811023622
JobsCorre,117.txt,100,10,579.0,506.0,1.1442687747035574
JobsCorre,118.txt,100,10,581.0,508.0,1.1437007874015748
JobsCorre,119.txt,100,10,620.0,529.0,1.172022684310019
JobsCorre,120.txt,100,10,557.0,490.0,1.136734693877551
JobsCorre,121.txt,100,20,343.0,258.0,1.3294573643410852
JobsCorre,122.txt,100,20,331.0,258.0,1.2829457364341086
JobsCorre,123.txt,100,20,349.0,272.0,1.2830882352941178
JobsCorre,124.txt,100,20,356.0,292.0,1.2191780821917808
JobsCorre,125.txt,100,20,361.0,287.0,1.2578397212543555
JobsCorre,126.txt,100,20,347.0,263.0,1.3193916349809887
JobsCorre,127.txt,100,20,362.0,272.0,1.3308823529411764
JobsCorre,128.txt,100,20,355.0,286.0,1.2412587412587412
JobsCorre,129.txt,100,20,324.0,272.0,1.1911764705882353
JobsCorre,130.txt,100,20,299.0,234.0,1.2777777777777777
JobsCorre,131.txt,100,30,257.0,179.0,1.4357541899441342
JobsCorre,132.txt,100,30,255.0,176.0,1.4488636363636365
JobsCorre,133.txt,100,30,258.0,184.0,1.4021739130434783
JobsCorre,134.txt,100,30,247.0,175.0,1.4114285714285715
JobsCorre,135.txt,100,30,259.0,170.0,1.5235294117647058
JobsCorre,136.txt,100,30,227.0,165.0,1.3757575757575757
JobsCorre,137.txt,100,30,245.0,173.0,1.416184971098266
JobsCorre,138.txt,100,30,249.0,171.0,1.456140350877193
JobsCorre,139.txt,100,30,269.0,187.0,1.4385026737967914
JobsCorre,140.txt,100,30,257.0,182.0,1.4120879120879122
JobsCorre,141.txt,100,40,203.0,147.0,1.380952380952381
JobsCorre,142.txt,100,40,191.0,132.0,1.446969696969697
JobsCorre,143.txt,100,40,226.0,153.0,1.477124183006536
JobsCorre,144.txt,100,40,213.0,142.0,1.5
JobsCorre,145.txt,100,40,205.0,142.0,1.443661971830986
JobsCorre,146.txt,100,40,211.0,144.0,1.4652777777777777
JobsCorre,147.txt,100,40,207.0,126.0,1.6428571428571428
JobsCorre,148.txt,100,40,211.0,140.0,1.5071428571428571
JobsCorre,149.txt,100,40,217.0,128.0,1.6953125
JobsCorre,150.txt,100,40,219.0,135.0,1.6222222222222222
JobsCorre,151.txt,100,50,192.0,104.0,1.8461538461538463
JobsCorre,152.txt,100,50,203.0,113.0,1.7964601769911503
JobsCorre,153.txt,100,50,193.0,118.0,1.6355932203389831
JobsCorre,154.txt,100,50,190.0,116.0,1.6379310344827587
JobsCorre,155.txt,100,50,197.0,105.0,1.8761904761904762
JobsCorre,156.txt,100,50,188.0,115.0,1.6347826086956523
JobsCorre,157.txt,100,50,205.0,127.0,1.6141732283464567
JobsCorre,158.txt,100,50,197.0,116.0,1.6982758620689655
JobsCorre,159.txt,100,50,181.0,109.0,1.6605504587155964
JobsCorre,160.txt,100,50,193.0,106.0,1.820754716981132
JobsCorre,211.txt,200,10,1184.0,1121.0,1.056199821587868
JobsCorre,212.txt,200,10,1137.0,1063.0,1.0696142991533395
JobsCorre,213.txt,200,10,1136.0,1095.0,1.0374429223744293
JobsCorre,214.txt,200,10,1168.0,1100.0,1.0618181818181818
JobsCorre,215.txt,200,10,1094.0,1014.0,1.078895463510848
JobsCorre,216.txt,200,10,1166.0,1071.0,1.0887021475256768
JobsCorre,217.txt,200,10,1050.0,970.0,1.0824742268041236
JobsCorre,218.txt,200,10,1155.0,1104.0,1.046195652173913
JobsCorre,219.txt,200,10,1059.0,1039.0,1.0192492781520692
JobsCorre,220.txt,200,10,1139.0,1087.0,1.0478380864765409
JobsCorre,221.txt,200,20,570.0,515.0,1.1067961165048543
JobsCorre,222.txt,200,20,582.0,518.0,1.1235521235521235
JobsCorre,223.txt,200,20,645.0,560.0,1.1517857142857142
JobsCorre,224.txt,200,20,651.0,569.0,1.1441124780316345
JobsCorre,225.txt,200,20,643.0,560.0,1.1482142857142856
JobsCorre,226.txt,200,20,616.0,534.0,1.1535580524344569
JobsCorre,227.txt,200,20,590.0,510.0,1.1568627450980393
JobsCorre,228.txt,200,20,615.0,525.0,1.1714285714285715
JobsCorre,229.txt,200,20,561.0,502.0,1.1175298804780875
JobsCorre,230.txt,200,20,587.0,524.0,1.1202290076335877
JobsCorre,231.txt,200,30,426.0,353.0,1.206798866855524
JobsCorre,232.txt,200,30,438.0,355.0,1.2338028169014084
JobsCorre,233.txt,200,30,423.0,337.0,1.2551928783382789
JobsCorre,234.txt,200,30,428.0,357.0,1.1988795518207283
JobsCorre,235.txt,200,30,393.0,320.0,1.228125
JobsCorre,236.txt,200,30,408.0,348.0,1.1724137931034482
JobsCorre,237.txt,200,30,447.0,360.0,1.2416666666666667
JobsCorre,238.txt,200,30,434.0,358.0,1.2122905027932962
JobsCorre,239.txt,200,30,433.0,348.0,1.2442528735632183
JobsCorre,240.txt,200,30,430.0,341.0,1.2609970674486803
JobsCorre,241.txt,200,40,334.0,251.0,1.3306772908366533
JobsCorre,242.txt,200,40,338.0,262.0,1.2900763358778626
JobsCorre,243.txt,200,40,348.0,258.0,1.3488372093023255
JobsCorre,244.txt,200,40,338.0,267.0,1.2659176029962547
JobsCorre,245.txt,200,40,348.0,264.0,1.3181818181818181
JobsCorre,246.txt,200,40,350.0,266.0,1.3157894736842106
JobsCorre,247.txt,200,40,354.0,272.0,1.3014705882352942
JobsCorre,248.txt,200,40,325.0,251.0,1.294820717131474
JobsCorre,249.txt,200,40,336.0,259.0,1.2972972972972974
JobsCorre,250.txt,200,40,330.0,242.0,1.3636363636363635
JobsCorre,251.txt,200,50,305.0,225.0,1.3555555555555556
JobsCorre,252.txt,200,50,279.0,213.0,1.3098591549295775
JobsCorre,253.txt,200,50,310.0,218.0,1.4220183486238531
JobsCorre,254.txt,200,50,295.0,214.0,1.3785046728971964
JobsCorre,255.txt,200,50,296.0,203.0,1.458128078817734
JobsCorre,256.txt,200,50,262.0,194.0,1.3505154639175259
JobsCorre,257.txt,200,50,306.0,225.0,1.36
JobsCorre,258.txt,200,50,299.0,208.0,1.4375
JobsCorre,259.txt,200,50,283.0,205.0,1.3804878048780487
JobsCorre,260.txt,200,50,293.0,228.0,1.2850877192982457
JobsCorre,511.txt,500,10,2683.0,2602.0,1.031129900076864
JobsCorre,512.txt,500,10,2711.0,2643.0,1.0257283390087022
JobsCorre,513.txt,500,10,2756.0,2680.0,1.028358208955224
JobsCorre,514.txt,500,10,2777.0,2753.0,1.0087177624409736
JobsCorre,515.txt,500,10,2645.0,2597.0,1.018482864844051
JobsCorre,516.txt,500,10,2664.0,2612.0,1.0199081163859112
JobsCorre,517.txt,500,10,2570.0,2522.0,1.0190325138778746
JobsCorre,518.txt,500,10,2715.0,2639.0,1.028798787419477
JobsCorre,519.txt,500,10,2779.0,2711.0,1.0250829952047216
JobsCorre,520.txt,500,10,2720.0,2631.0,1.0338274420372482
JobsCorre,521.txt,500,20,1341.0,1274.0,1.0525902668759812
JobsCorre,522.txt,500,20,1349.0,1296.0,1.040895061728395
JobsCorre,523.txt,500,20,1391.0,1323.0,1.0513983371126228
JobsCorre,524.txt,500,20,1424.0,1358.0,1.04860088365243
JobsCorre,525.txt,500,20,1398.0,1330.0,1.0511278195488722
JobsCorre,526.txt,500,20,1362.0,1286.0,1.0590979782270606
JobsCorre,527.txt,500,20,1407.0,1336.0,1.0531437125748504
JobsCorre,528.txt,500,20,1363.0,1293.0,1.054137664346481
JobsCorre,529.txt,500,20,1350.0,1278.0,1.056338028169014
JobsCorre,530.txt,500,20,1354.0,1284.0,1.0545171339563864
JobsCorre,531.txt,500,30,960.0,889.0,1.079865016872891
JobsCorre,532.txt,500,30,926.0,838.0,1.1050119331742243
JobsCorre,533.txt,500,30,952.0,867.0,1.0980392156862746
JobsCorre,534.txt,500,30,943.0,860.0,1.0965116279069766
JobsCorre,535.txt,500,30,983.0,898.0,1.0946547884187083
JobsCorre,536.txt,500,30,963.0,885.0,1.088135593220339
JobsCorre,537.txt,500,30,928.0,844.0,1.099526066350711
JobsCorre,538.txt,500,30,898.0,839.0,1.0703218116805722
JobsCorre,539.txt,500,30,947.0,865.0,1.0947976878612717
JobsCorre,540.txt,500,30,953.0,869.0,1.0966628308400461
JobsCorre,541.txt,500,40,728.0,661.0,1.1013615733736764
JobsCorre,542.txt,500,40,723.0,660.0,1.0954545454545455
JobsCorre,543.txt,500,40,706.0,643.0,1.0979782270606533
JobsCorre,544.txt,500,40,727.0,655.0,1.1099236641221375
JobsCorre,545.txt,500,40,757.0,679.0,1.1148748159057438
JobsCorre,546.txt,500,40,714.0,652.0,1.0950920245398772
JobsCorre,547.txt,500,40,739.0,670.0,1.1029850746268657
JobsCorre,548.txt,500,40,719.0,641.0,1.1216848673946958
JobsCorre,549.txt,500,40,705.0,629.0,1.1208267090620032
JobsCorre,550.txt,500,40,699.0,623.0,1.1219903691813804
JobsCorre,551.txt,500,50,574.0,511.0,1.1232876712328768
JobsCorre,552.txt,500,50,598.0,533.0,1.1219512195121952
JobsCorre,553.txt,500,50,595.0,527.0,1.1290322580645162
JobsCorre,554.txt,500,50,608.0,520.0,1.1692307692307693
JobsCorre,555.txt,500,50,629.0,540.0,1.1648148148148147
JobsCorre,556.txt,500,50,589.0,528.0,1.115530303030303
JobsCorre,557.txt,500,50,596.0,518.0,1.1505791505791505
JobsCorre,558.txt,500,50,618.0,536.0,1.1529850746268657
JobsCorre,559.txt,500,50,605.0,532.0,1.137218045112782
JobsCorre,560.txt,500,50,592.0,521.0,1.1362763915547025
MaqCorre,1011.txt,1000,10,2581.0,2546.0,1.0137470542026707
MaqCorre,1012.txt,1000,10,3578.0,3537.0,1.011591744416172
MaqCorre,1013.txt,1000,10,2083.0,2040.0,1.021078431372549
MaqCorre,1014.txt,1000,10,4386.0,4313.0,1.0169255738465106
MaqCorre,1015.txt,1000,10,2730.0,2649.0,1.030577576443941
MaqCorre,1016.txt,1000,10,6319.0,6286.0,1.005249761374483
MaqCorre,1017.txt,1000,10,3652.0,3582.0,1.0195421552205473
MaqCorre,1018.txt,1000,10,2863.0,2822.0,1.014528703047484
MaqCorre,1019.txt,1000,10,3085.0,3037.0,1.0158050707935462
MaqCorre,1020.txt,1000,10,5717.0,5672.0,1.0079337094499294
MaqCorre,1021.txt,1000,20,1070.0,1045.0,1.0239234449760766
MaqCorre,1022.txt,1000,20,1045.0,985.0,1.0609137055837563
MaqCorre,1023.txt,1000,20,2100.0,2044.0,1.0273972602739727
MaqCorre,1024.txt,1000,20,1094.0,1051.0,1.0409134157944815
MaqCorre,1025.txt,1000,20,1749.0,1682.0,1.039833531510107
MaqCorre,1026.txt,1000,20,1326.0,1274.0,1.0408163265306123
MaqCorre,1027.txt,1000,20,878.0,858.0,1.0233100233100234
MaqCorre,1028.txt,1000,20,1265.0,1237.0,1.0226354082457558
MaqCorre,1029.txt,1000,20,2634.0,2582.0,1.0201394268009296
MaqCorre,1030.txt,1000,20,1265.0,1235.0,1.0242914979757085
MaqCorre,1031.txt,1000,30,1318.0,1265.0,1.041897233201581
MaqCorre,1032.txt,1000,30,984.0,901.0,1.0921198668146503
MaqCorre,1033.txt,1000,30,804.0,752.0,1.0691489361702127
MaqCorre,1034.txt,1000,30,1248.0,1197.0,1.0426065162907268
MaqCorre,1035.txt,1000,30,1061.0,1004.0,1.0567729083665338
MaqCorre,1036.txt,1000,30,792.0,721.0,1.0984743411927878
MaqCorre,1037.txt,1000,30,701.0,674.0,1.040059347181009
MaqCorre,1038.txt,1000,30,1024.0,952.0,1.0756302521008403
MaqCorre,1039.txt,1000,30,568.0,530.0,1.0716981132075472
MaqCorre,1040.txt,1000,30,854.0,786.0,1.0865139949109415
MaqCorre,1041.txt,1000,40,816.0,760.0,1.0736842105263158
MaqCorre,1042.txt,1000,40,863.0,830.0,1.0397590361445783
MaqCorre,1043.txt,1000,40,942.0,880.0,1.0704545454545455
MaqCorre,1044.txt,1000,40,678.0,616.0,1.1006493506493507
MaqCorre,1045.txt,1000,40,703.0,660.0,1.0651515151515152
MaqCorre,1046.txt,1000,40,644.0,561.0,1.1479500891265597
MaqCorre,1047.txt,1000,40,914.0,855.0,1.0690058479532163
MaqCorre,1048.txt,1000,40,644.0,595.0,1.0823529411764705
MaqCorre,1049.txt,1000,40,1016.0,945.0,1.0751322751322752
MaqCorre,1050.txt,1000,40,647.0,580.0,1.1155172413793104
MaqCorre,1051.txt,1000,50,912.0,840.0,1.0857142857142856
MaqCorre,1052.txt,1000,50,592.0,536.0,1.1044776119402986
MaqCorre,1053.txt,1000,50,568.0,514.0,1.105058365758755
MaqCorre,1054.txt,1000,50,767.0,719.0,1.066759388038943
MaqCorre,1055.txt,1000,50,463.0,385.0,1.2025974025974027
MaqCorre,1056.txt,1000,50,452.0,393.0,1.1501272264631044
MaqCorre,1057.txt,1000,50,452.0,380.0,1.1894736842105262
MaqCorre,1058.txt,1000,50,527.0,470.0,1.1212765957446809
MaqCorre,1059.txt,1000,50,579.0,507.0,1.1420118343195267
MaqCorre,1060.txt,1000,50,617.0,570.0,1.0824561403508772
MaqCorre,111.txt,100,10,460.0,443.0,1.0383747178329572
MaqCorre,112.txt,100,10,473.0,425.0,1.1129411764705883
MaqCorre,113.txt,100,10,325.0,300.0,1.0833333333333333
MaqCorre,114.txt,100,10,363.0,356.0,1.0196629213483146
MaqCorre,115.txt,100,10,375.0,326.0,1.1503067484662577
MaqCorre,116.txt,100,10,189.0,164.0,1.1524390243902438
MaqCorre,117.txt,100,10,583.0,514.0,1.1342412451361867
MaqCorre,118.txt,100,10,304.0,266.0,1.1428571428571428
MaqCorre,119.txt,100,10,400.0,359.0,1.1142061281337048
MaqCorre,120.txt,100,10,330.0,314.0,1.0509554140127388
MaqCorre,121.txt,100,20,135.0,106.0,1.2735849056603774
MaqCorre,122.txt,100,20,185.0,143.0,1.2937062937062938
MaqCorre,123.txt,100,20,154.0,120.0,1.2833333333333334
MaqCorre,124.txt,100,20,119.0,85.0,1.4
MaqCorre,125.txt,100,20,228.0,176.0,1.2954545454545454
MaqCorre,126.txt,100,20,142.0,102.0,1.392156862745098
MaqCorre,127.txt,100,20,291.0,221.0,1.3167420814479638
MaqCorre,128.txt,100,20,197.0,157.0,1.2547770700636942
MaqCorre,129.txt,100,20,154.0,122.0,1.2622950819672132
MaqCorre,130.txt,100,20,276.0,208.0,1.3269230769230769
MaqCorre,131.txt,100,30,106.0,78.0,1.358974358974359
MaqCorre,132.txt,100,30,147.0,98.0,1.5
MaqCorre,133.txt,100,30,141.0,101.0,1.396039603960396
MaqCorre,134.txt,100,30,151.0,132.0,1.143939393939394
MaqCorre,135.txt,100,30,115.0,76.0,1.513157894736842
MaqCorre,136.txt,100,30,169.0,132.0,1.2803030303030303
MaqCorre,137.txt,100,30,186.0,142.0,1.3098591549295775
MaqCorre,138.txt,100,30,166.0,122.0,1.360655737704918
MaqCorre,139.txt,100,30,154.0,112.0,1.375
MaqCorre,140.txt,100,30,161.0,122.0,1.319672131147541
MaqCorre,141.txt,100,40,105.0,67.0,1.5671641791044777
MaqCorre,142.txt,100,40,95.0,73.0,1.3013698630136987
MaqCorre,143.txt,100,40,100.0,75.0,1.3333333333333333
MaqCorre,144.txt,100,40,164.0,111.0,1.4774774774774775
MaqCorre,145.txt,100,40,139.0,95.0,1.4631578947368422
MaqCorre,146.txt,100,40,122.0,88.0,1.3863636363636365
MaqCorre,147.txt,100,40,101.0,73.0,1.3835616438356164
MaqCorre,148.txt,100,40,94.0,72.0,1.3055555555555556
MaqCorre,149.txt,100,40,154.0,98.0,1.5714285714285714
MaqCorre,150.txt,100,40,117.0,87.0,1.3448275862068966
MaqCorre,151.txt,100,50,113.0,77.0,1.4675324675324675
MaqCorre,152.txt,100,50,98.0,66.0,1.4848484848484849
MaqCorre,153.txt,100,50,82.0,62.0,1.3225806451612903
MaqCorre,154.txt,100,50,114.0,79.0,1.4430379746835442
MaqCorre,155.txt,100,50,88.0,74.0,1.1891891891891893
MaqCorre,156.txt,100,50,96.0,66.0,1.4545454545454546
MaqCorre,157.txt,100,50,128.0,74.0,1.7297297297297298
MaqCorre,158.txt,100,50,110.0,78.0,1.4102564102564104
MaqCorre,159.txt,100,50,91.0,69.0,1.318840579710145
MaqCorre,160.txt,100,50,86.0,58.0,1.4827586206896552
MaqCorre,211.txt,200,10,533.0,515.0,1.0349514563106796
MaqCorre,212.txt,200,10,519.0,473.0,1.0972515856236786
MaqCorre,213.txt,200,10,863.0,822.0,1.0498783454987834
MaqCorre,214.txt,200,10,858.0,785.0,1.0929936305732484
MaqCorre,215.txt,200,10,595.0,587.0,1.0136286201022147
MaqCorre,216.txt,200,10,1187.0,1138.0,1.0430579964850615
MaqCorre,217.txt,200,10,654.0,578.0,1.1314878892733564
MaqCorre,218.txt,200,10,875.0,830.0,1.0542168674698795
MaqCorre,219.txt,200,10,561.0,535.0,1.0485981308411214
MaqCorre,220.txt,200,10,684.0,654.0,1.0458715596330275
MaqCorre,221.txt,200,20,489.0,422.0,1.1587677725118484
MaqCorre,222.txt,200,20,491.0,428.0,1.147196261682243
MaqCorre,223.txt,200,20,241.0,178.0,1.353932584269663
MaqCorre,224.txt,200,20,429.0,378.0,1.1349206349206349
MaqCorre,225.txt,200,20,400.0,352.0,1.1363636363636365
MaqCorre,226.txt,200,20,396.0,355.0,1.115492957746479
MaqCorre,227.txt,200,20,343.0,305.0,1.1245901639344262
MaqCorre,228.txt,200,20,430.0,376.0,1.1436170212765957
MaqCorre,229.txt,200,20,417.0,387.0,1.0775193798449612
MaqCorre,230.txt,200,20,421.0,363.0,1.159779614325069
MaqCorre,231.txt,200,30,296.0,240.0,1.2333333333333334
MaqCorre,232.txt,200,30,227.0,160.0,1.41875
MaqCorre,233.txt,200,30,264.0,213.0,1.2394366197183098
MaqCorre,234.txt,200,30,265.0,209.0,1.2679425837320575
MaqCorre,235.txt,200,30,333.0,279.0,1.1935483870967742
MaqCorre,236.txt,200,30,245.0,195.0,1.2564102564102564
MaqCorre,237.txt,200,30,396.0,348.0,1.1379310344827587
MaqCorre,238.txt,200,30,219.0,159.0,1.3773584905660377
MaqCorre,239.txt,200,30,209.0,160.0,1.30625
MaqCorre,240.txt,200,30,312.0,246.0,1.2682926829268293
MaqCorre,241.txt,200,40,175.0,129.0,1.3565891472868217
MaqCorre,242.txt,200,40,241.0,176.0,1.3693181818181819
MaqCorre,243.txt,200,40,203.0,150.0,1.3533333333333333
MaqCorre,244.txt,200,40,164.0,125.0,1.312
MaqCorre,245.txt,200,40,192.0,158.0,1.2151898734177216
MaqCorre,246.txt,200,40,192.0,170.0,1.1294117647058823
MaqCorre,247.txt,200,40,239.0,199.0,1.2010050251256281
MaqCorre,248.txt,200,40,175.0,141.0,1.2411347517730495
MaqCorre,249.txt,200,40,181.0,153.0,1.1830065359477124
MaqCorre,250.txt,200,40,196.0,157.0,1.2484076433121019
MaqCorre,251.txt,200,50,192.0,148.0,1.2972972972972974
MaqCorre,252.txt,200,50,162.0,124.0,1.3064516129032258
MaqCorre,253.txt,200,50,202.0,164.0,1.2317073170731707
MaqCorre,254.txt,200,50,101.0,75.0,1.3466666666666667
MaqCorre,255.txt,200,50,163.0,124.0,1.314516129032258
MaqCorre,256.txt,200,50,160.0,119.0,1.3445378151260505
MaqCorre,257.txt,200,50,172.0,120.0,1.4333333333333333
MaqCorre,258.txt,200,50,169.0,116.0,1.456896551724138
MaqCorre,259.txt,200,50,189.0,144.0,1.3125
MaqCorre,260.txt,200,50,171.0,102.0,1.6764705882352942
MaqCorre,511.txt,500,10,1297.0,1279.0,1.0140734949179047
MaqCorre,512.txt,500,10,2639.0,2610.0,1.011111111111111
MaqCorre,513.txt,500,10,1982.0,1912.0,1.036610878661088
MaqCorre,514.txt,500,10,1287.0,1255.0,1.0254980079681275
MaqCorre,515.txt,500,10,2324.0,2298.0,1.0113141862489121
MaqCorre,516.txt,500,10,2152.0,2116.0,1.0170132325141776
MaqCorre,517.txt,500,10,2422.0,2374.0,1.0202190395956192
MaqCorre,518.txt,500,10,2640.0,2603.0,1.0142143680368805
MaqCorre,519.txt,500,10,1176.0,1146.0,1.0261780104712042
MaqCorre,520.txt,500,10,1272.0,1248.0,1.0192307692307692
MaqCorre,521.txt,500,20,700.0,661.0,1.059001512859304
MaqCorre,522.txt,500,20,810.0,734.0,1.103542234332425
MaqCorre,523.txt,500,20,888.0,829.0,1.0711700844390832
MaqCorre,524.txt,500,20,658.0,611.0,1.0769230769230769
MaqCorre,525.txt,500,20,1214.0,1140.0,1.0649122807017544
MaqCorre,526.txt,500,20,1292.0,1275.0,1.0133333333333334
MaqCorre,527.txt,500,20,949.0,882.0,1.0759637188208617
MaqCorre,528.txt,500,20,1184.0,1150.0,1.0295652173913044
MaqCorre,529.txt,500,20,505.0,454.0,1.1123348017621146
MaqCorre,530.txt,500,20,482.0,436.0,1.1055045871559632
MaqCorre,531.txt,500,30,443.0,418.0,1.0598086124401913
MaqCorre,532.txt,500,30,600.0,534.0,1.1235955056179776
MaqCorre,533.txt,500,30,525.0,486.0,1.0802469135802468
MaqCorre,534.txt,500,30,474.0,429.0,1.1048951048951048
MaqCorre,535.txt,500,30,498.0,434.0,1.1474654377880185
MaqCorre,536.txt,500,30,413.0,366.0,1.1284153005464481
MaqCorre,537.txt,500,30,570.0,528.0,1.0795454545454546
MaqCorre,538.txt,500,30,695.0,642.0,1.0825545171339563
MaqCorre,539.txt,500,30,516.0,462.0,1.1168831168831168
MaqCorre,540.txt,500,30,677.0,638.0,1.061128526645768
MaqCorre,541.txt,500,40,372.0,308.0,1.2077922077922079
MaqCorre,542.txt,500,40,382.0,316.0,1.2088607594936709
MaqCorre,543.txt,500,40,444.0,370.0,1.2
MaqCorre,544.txt,500,40,368.0,312.0,1.1794871794871795
MaqCorre,545.txt,500,40,365.0,306.0,1.1928104575163399
MaqCorre,546.txt,500,40,458.0,394.0,1.1624365482233503
MaqCorre,547.txt,500,40,500.0,424.0,1.179245283018868
MaqCorre,548.txt,500,40,362.0,325.0,1.113846153846154
MaqCorre,549.txt,500,40,523.0,460.0,1.1369565217391304
MaqCorre,550.txt,500,40,409.0,355.0,1.152112676056338
MaqCorre,551.txt,500,50,246.0,180.0,1.3666666666666667
MaqCorre,552.txt,500,50,353.0,294.0,1.2006802721088434
MaqCorre,553.txt,500,50,354.0,281.0,1.2597864768683273
