subfolder,filename,jobs,machines,T_star,Cmax,ratio_lp
instancias100a200,1046.txt,1000,40,2656.0,2552.0,1.0407523510971788
instancias1a100,1011.txt,1000,10,1008.0,977.0,1.0317297850562948
instancias1a100,1012.txt,1000,10,960.0,905.0,1.0607734806629834
instancias1a100,1013.txt,1000,10,1017.0,978.0,1.039877300613497
instancias1a100,1014.txt,1000,10,976.0,960.0,1.0166666666666666
instancias1a100,1015.txt,1000,10,977.0,964.0,1.0134854771784232
instancias1a100,1016.txt,1000,10,992.0,974.0,1.0184804928131417
instancias1a100,1017.txt,1000,10,985.0,942.0,1.045647558386412
instancias1a100,1018.txt,1000,10,1032.0,990.0,1.0424242424242425
instancias1a100,1019.txt,1000,10,976.0,937.0,1.0416221985058698
instancias1a100,1020.txt,1000,10,1085.0,986.0,1.1004056795131847
instancias1a100,1021.txt,1000,20,273.0,258.0,1.058139534883721
instancias1a100,1022.txt,1000,20,292.0,267.0,1.0936329588014981
instancias1a100,1023.txt,1000,20,269.0,253.0,1.0632411067193677
instancias1a100,1024.txt,1000,20,289.0,266.0,1.086466165413534
instancias1a100,1025.txt,1000,20,289.0,276.0,1.0471014492753623
instancias1a100,1026.txt,1000,20,279.0,267.0,1.0449438202247192
instancias1a100,1027.txt,1000,20,310.0,279.0,1.1111111111111112
instancias1a100,1028.txt,1000,20,291.0,272.0,1.0698529411764706
instancias1a100,1029.txt,1000,20,284.0,267.0,1.0636704119850187
instancias1a100,1030.txt,1000,20,291.0,260.0,1.1192307692307693
instancias1a100,1031.txt,1000,30,139.0,129.0,1.0775193798449612
instancias1a100,1032.txt,1000,30,149.0,137.0,1.0875912408759123
instancias1a100,1033.txt,1000,30,142.0,123.0,1.1544715447154472
instancias1a100,1034.txt,1000,30,136.0,126.0,1.0793650793650793
instancias1a100,1035.txt,1000,30,146.0,128.0,1.140625
instancias1a100,1036.txt,1000,30,140.0,125.0,1.12
instancias1a100,1037.txt,1000,30,145.0,128.0,1.1328125
instancias1a100,1038.txt,1000,30,141.0,126.0,1.119047619047619
instancias1a100,1039.txt,1000,30,143.0,128.0,1.1171875
instancias1a100,1040.txt,1000,30,145.0,127.0,1.141732283464567
instancias1a100,1041.txt,1000,40,93.0,74.0,1.2567567567567568
instancias1a100,1042.txt,1000,40,87.0,74.0,1.1756756756756757
instancias1a100,1043.txt,1000,40,90.0,77.0,1.1688311688311688
instancias1a100,1044.txt,1000,40,87.0,75.0,1.16
instancias1a100,1045.txt,1000,40,88.0,77.0,1.1428571428571428
instancias1a100,1046.txt,1000,40,88.0,75.0,1.1733333333333333
instancias1a100,1047.txt,1000,40,88.0,77.0,1.1428571428571428
instancias1a100,1048.txt,1000,40,92.0,75.0,1.2266666666666666
instancias1a100,1049.txt,1000,40,85.0,76.0,1.118421052631579
instancias1a100,1050.txt,1000,40,88.0,74.0,1.1891891891891893
instancias1a100,1051.txt,1000,50,59.0,51.0,1.1568627450980393
instancias1a100,1052.txt,1000,50,57.0,49.0,1.163265306122449
instancias1a100,1053.txt,1000,50,62.0,51.0,1.2156862745098038
instancias1a100,1054.txt,1000,50,60.0,51.0,1.1764705882352942
instancias1a100,1055.txt,1000,50,57.0,51.0,1.1176470588235294
instancias1a100,1056.txt,1000,50,62.0,51.0,1.2156862745098038
instancias1a100,1057.txt,1000,50,75.0,50.0,1.5
instancias1a100,1058.txt,1000,50,62.0,53.0,1.169811320754717
instancias1a100,1059.txt,1000,50,74.0,54.0,1.3703703703703705
instancias1a100,1060.txt,1000,50,64.0,52.0,1.2307692307692308
instancias1a100,111.txt,100,10,152.0,117.0,1.2991452991452992
instancias1a100,112.txt,100,10,103.0,87.0,1.1839080459770115
instancias1a100,113.txt,100,10,125.0,98.0,1.2755102040816326
instancias1a100,114.txt,100,10,131.0,115.0,1.1391304347826088
instancias1a100,115.txt,100,10,136.0,104.0,1.3076923076923077
instancias1a100,116.txt,100,10,117.0,101.0,1.1584158415841583
instancias1a100,117.txt,100,10,137.0,114.0,1.2017543859649122
instancias1a100,118.txt,100,10,131.0,103.0,1.2718446601941749
instancias1a100,119.txt,100,10,148.0,114.0,1.2982456140350878
instancias1a100,120.txt,100,10,131.0,98.0,1.336734693877551
instancias1a100,121.txt,100,20,42.0,30.0,1.4
instancias1a100,122.txt,100,20,54.0,36.0,1.5
instancias1a100,123.txt,100,20,49.0,32.0,1.53125
instancias1a100,124.txt,100,20,49.0,33.0,1.4848484848484849
instancias1a100,125.txt,100,20,48.0,31.0,1.5483870967741935
instancias1a100,126.txt,100,20,40.0,29.0,1.3793103448275863
instancias1a100,127.txt,100,20,52.0,35.0,1.4857142857142858
instancias1a100,128.txt,100,20,44.0,30.0,1.4666666666666666
instancias1a100,129.txt,100,20,44.0,30.0,1.4666666666666666
instancias1a100,130.txt,100,20,45.0,29.0,1.5517241379310345
instancias1a100,131.txt,100,30,30.0,19.0,1.5789473684210527
instancias1a100,132.txt,100,30,35.0,23.0,1.5217391304347827
instancias1a100,133.txt,100,30,23.0,16.0,1.4375
instancias1a100,134.txt,100,30,28.0,18.0,1.5555555555555556
instancias1a100,135.txt,100,30,26.0,16.0,1.625
instancias1a100,136.txt,100,30,40.0,24.0,1.6666666666666667
instancias1a100,137.txt,100,30,26.0,17.0,1.5294117647058822
instancias1a100,138.txt,100,30,36.0,19.0,1.894736842105263
instancias1a100,139.txt,100,30,24.0,16.0,1.5
instancias1a100,140.txt,100,30,28.0,17.0,1.6470588235294117
instancias1a100,141.txt,100,40,16.0,10.0,1.6
instancias1a100,142.txt,100,40,21.0,12.0,1.75
instancias1a100,143.txt,100,40,18.0,12.0,1.5
instancias1a100,144.txt,100,40,15.0,10.0,1.5
instancias1a100,145.txt,100,40,20.0,11.0,1.8181818181818181
instancias1a100,146.txt,100,40,17.0,12.0,1.4166666666666667
instancias1a100,147.txt,100,40,19.0,14.0,1.3571428571428572
instancias1a100,148.txt,100,40,19.0,13.0,1.4615384615384615
instancias1a100,149.txt,100,40,30.0,23.0,1.3043478260869565
instancias1a100,150.txt,100,40,20.0,14.0,1.4285714285714286
instancias1a100,151.txt,100,50,13.0,8.0,1.625
instancias1a100,152.txt,100,50,17.0,13.0,1.3076923076923077
instancias1a100,153.txt,100,50,18.0,10.0,1.8
instancias1a100,154.txt,100,50,17.0,11.0,1.5454545454545454
instancias1a100,155.txt,100,50,14.0,9.0,1.5555555555555556
instancias1a100,156.txt,100,50,18.0,10.0,1.8
instancias1a100,157.txt,100,50,14.0,8.0,1.75
instancias1a100,158.txt,100,50,17.0,11.0,1.5454545454545454
instancias1a100,159.txt,100,50,14.0,9.0,1.5555555555555556
instancias1a100,160.txt,100,50,16.0,9.0,1.7777777777777777
instancias1a100,211.txt,200,10,252.0,204.0,1.2352941176470589
instancias1a100,212.txt,200,10,228.0,204.0,1.1176470588235294
instancias1a100,213.txt,200,10,218.0,197.0,1.1065989847715736
instancias1a100,214.txt,200,10,210.0,195.0,1.0769230769230769
instancias1a100,215.txt,200,10,257.0,218.0,1.1788990825688073
instancias1a100,216.txt,200,10,211.0,183.0,1.1530054644808743
instancias1a100,217.txt,200,10,210.0,189.0,1.1111111111111112
instancias1a100,218.txt,200,10,220.0,198.0,1.1111111111111112
instancias1a100,219.txt,200,10,215.0,197.0,1.0913705583756346
instancias1a100,220.txt,200,10,230.0,206.0,1.116504854368932
instancias1a100,221.txt,200,20,89.0,55.0,1.6181818181818182
instancias1a100,222.txt,200,20,75.0,58.0,1.293103448275862
instancias1a100,223.txt,200,20,72.0,53.0,1.3584905660377358
instancias1a100,224.txt,200,20,80.0,60.0,1.3333333333333333
instancias1a100,225.txt,200,20,77.0,55.0,1.4
instancias1a100,226.txt,200,20,82.0,59.0,1.3898305084745763
instancias1a100,227.txt,200,20,83.0,58.0,1.4310344827586208
instancias1a100,228.txt,200,20,76.0,56.0,1.3571428571428572
instancias1a100,229.txt,200,20,77.0,58.0,1.3275862068965518
instancias1a100,230.txt,200,20,69.0,54.0,1.2777777777777777
instancias1a100,231.txt,200,30,45.0,27.0,1.6666666666666667
instancias1a100,232.txt,200,30,41.0,27.0,1.5185185185185186
instancias1a100,233.txt,200,30,46.0,28.0,1.6428571428571428
instancias1a100,234.txt,200,30,41.0,27.0,1.5185185185185186
instancias1a100,235.txt,200,30,39.0,24.0,1.625
instancias1a100,236.txt,200,30,43.0,31.0,1.3870967741935485
instancias1a100,237.txt,200,30,39.0,27.0,1.4444444444444444
instancias1a100,238.txt,200,30,38.0,28.0,1.3571428571428572
instancias1a100,239.txt,200,30,43.0,29.0,1.4827586206896552
instancias1a100,240.txt,200,30,43.0,30.0,1.4333333333333333
instancias1a100,241.txt,200,40,26.0,17.0,1.5294117647058822
instancias1a100,242.txt,200,40,24.0,17.0,1.411764705882353
instancias1a100,243.txt,200,40,23.0,16.0,1.4375
instancias1a100,244.txt,200,40,29.0,17.0,1.7058823529411764
instancias1a100,245.txt,200,40,36.0,19.0,1.894736842105263
instancias1a100,246.txt,200,40,28.0,18.0,1.5555555555555556
instancias1a100,247.txt,200,40,28.0,18.0,1.5555555555555556
instancias1a100,248.txt,200,40,27.0,17.0,1.588235294117647
instancias1a100,249.txt,200,40,23.0,14.0,1.6428571428571428
instancias1a100,250.txt,200,40,25.0,18.0,1.3888888888888888
instancias1a100,251.txt,200,50,23.0,13.0,1.7692307692307692
instancias1a100,252.txt,200,50,25.0,16.0,1.5625
instancias1a100,253.txt,200,50,22.0,12.0,1.8333333333333333
instancias1a100,254.txt,200,50,22.0,12.0,1.8333333333333333
instancias1a100,255.txt,200,50,22.0,13.0,1.6923076923076923
instancias1a100,256.txt,200,50,16.0,12.0,1.3333333333333333
instancias1a100,257.txt,200,50,21.0,13.0,1.6153846153846154
instancias1a100,258.txt,200,50,20.0,12.0,1.6666666666666667
instancias1a100,259.txt,200,50,21.0,13.0,1.6153846153846154
instancias1a100,260.txt,200,50,20.0,12.0,1.6666666666666667
instancias1a100,511.txt,500,10,531.0,501.0,1.0598802395209581
instancias1a100,512.txt,500,10,507.0,484.0,1.0475206611570247
instancias1a100,513.txt,500,10,517.0,500.0,1.034
instancias1a100,514.txt,500,10,511.0,469.0,1.0895522388059702
instancias1a100,515.txt,500,10,532.0,503.0,1.0576540755467196
instancias1a100,516.txt,500,10,526.0,497.0,1.0583501006036218
instancias1a100,517.txt,500,10,508.0,455.0,1.1164835164835165
instancias1a100,518.txt,500,10,524.0,467.0,1.1220556745182013
instancias1a100,519.txt,500,10,510.0,490.0,1.0408163265306123
instancias1a100,520.txt,500,10,536.0,483.0,1.1097308488612836
instancias1a100,521.txt,500,20,153.0,135.0,1.1333333333333333
instancias1a100,522.txt,500,20,149.0,130.0,1.146153846153846
instancias1a100,523.txt,500,20,167.0,137.0,1.218978102189781
instancias1a100,524.txt,500,20,165.0,138.0,1.1956521739130435
instancias1a100,525.txt,500,20,158.0,147.0,1.0748299319727892
instancias1a100,526.txt,500,20,155.0,134.0,1.1567164179104477
instancias1a100,527.txt,500,20,159.0,132.0,1.2045454545454546
instancias1a100,528.txt,500,20,147.0,136.0,1.0808823529411764
instancias1a100,529.txt,500,20,156.0,137.0,1.1386861313868613
instancias1a100,530.txt,500,20,144.0,124.0,1.1612903225806452
instancias1a100,531.txt,500,30,75.0,62.0,1.2096774193548387
instancias1a100,532.txt,500,30,85.0,68.0,1.25
instancias1a100,533.txt,500,30,82.0,67.0,1.2238805970149254
instancias1a100,534.txt,500,30,84.0,66.0,1.2727272727272727
instancias1a100,535.txt,500,30,85.0,67.0,1.2686567164179106
instancias1a100,536.txt,500,30,82.0,64.0,1.28125
instancias1a100,537.txt,500,30,70.0,61.0,1.1475409836065573
instancias1a100,538.txt,500,30,80.0,66.0,1.2121212121212122
instancias1a100,539.txt,500,30,79.0,63.0,1.253968253968254
instancias1a100,540.txt,500,30,82.0,68.0,1.2058823529411764
instancias1a100,541.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,542.txt,500,40,55.0,39.0,1.4102564102564104
instancias1a100,543.txt,500,40,55.0,39.0,1.4102564102564104
instancias1a100,544.txt,500,40,54.0,39.0,1.3846153846153846
instancias1a100,545.txt,500,40,67.0,39.0,1.7179487179487178
instancias1a100,546.txt,500,40,56.0,38.0,1.4736842105263157
instancias1a100,547.txt,500,40,57.0,39.0,1.4615384615384615
instancias1a100,548.txt,500,40,60.0,40.0,1.5
instancias1a100,549.txt,500,40,48.0,39.0,1.2307692307692308
instancias1a100,550.txt,500,40,57.0,37.0,1.5405405405405406
instancias1a100,551.txt,500,50,35.0,26.0,1.3461538461538463
instancias1a100,552.txt,500,50,38.0,27.0,1.4074074074074074
instancias1a100,553.txt,500,50,34.0,26.0,1.3076923076923077
instancias1a100,554.txt,500,50,37.0,27.0,1.3703703703703705
instancias1a100,555.txt,500,50,41.0,26.0,1.5769230769230769
instancias1a100,556.txt,500,50,39.0,27.0,1.4444444444444444
instancias1a100,557.txt,500,50,44.0,28.0,1.5714285714285714
instancias1a100,558.txt,500,50,33.0,26.0,1.2692307692307692
instancias1a100,559.txt,500,50,35.0,27.0,1.2962962962962963
instancias1a100,560.txt,500,50,36.0,27.0,1.3333333333333333
instancias100a120,1011.txt,1000,10,10341.0,10141.0,1.0197219209150972
instancias100a120,1012.txt,1000,10,10239.0,10141.0,1.0096637412483975
instancias100a120,1013.txt,1000,10,10458.0,10151.0,1.0302433257807113
instancias100a120,1014.txt,1000,10,10260.0,10151.0,1.0107378583390798
instancias100a120,1015.txt,1000,10,10371.0,10150.0,1.0217733990147784
instancias100a120,1016.txt,1000,10,10250.0,10146.0,1.0102503449635325
instancias100a120,1017.txt,1000,10,10458.0,10142.0,1.0311575626109248
instancias100a120,1018.txt,1000,10,10481.0,10150.0,1.0326108374384237
instancias100a120,1019.txt,1000,10,10240.0,10148.0,1.0090658257784786
instancias100a120,1020.txt,1000,10,10355.0,10152.0,1.019996059889677
instancias100a120,1021.txt,1000,20,5139.0,5030.0,1.0216699801192843
instancias100a120,1022.txt,1000,20,5338.0,5032.0,1.0608108108108107
instancias100a120,1023.txt,1000,20,5128.0,5028.0,1.0198886237072395
instancias100a120,1024.txt,1000,20,5130.0,5030.0,1.0198807157057654
instancias100a120,1025.txt,1000,20,5234.0,5032.0,1.0401430842607313
instancias100a120,1026.txt,1000,20,5127.0,5028.0,1.019689737470167
instancias100a120,1027.txt,1000,20,5128.0,5031.0,1.0192804611409263
instancias100a120,1028.txt,1000,20,5131.0,5031.0,1.0198767640628106
instancias100a120,1029.txt,1000,20,5147.0,5031.0,1.0230570463128603
instancias100a120,1030.txt,1000,20,5130.0,5029.0,1.0200835156094652
instancias100a120,1031.txt,1000,30,3420.0,3407.0,1.0038156736131494
instancias100a120,1032.txt,1000,30,3420.0,3407.0,1.0038156736131494
instancias100a120,1033.txt,1000,30,3517.0,3402.0,1.033803644914756
instancias100a120,1034.txt,1000,30,3415.0,3408.0,1.0020539906103287
instancias100a120,1035.txt,1000,30,3417.0,3406.0,1.0032295948326482
instancias100a120,1036.txt,1000,30,3417.0,3407.0,1.0029351335485766
instancias100a120,1037.txt,1000,30,3515.0,3400.0,1.0338235294117648
instancias100a120,1038.txt,1000,30,3418.0,3404.0,1.0041128084606346
instancias100a120,1039.txt,1000,30,3512.0,3407.0,1.030818902260053
instancias100a120,1040.txt,1000,30,3417.0,3401.0,1.0047044986768598
instancias100a120,1041.txt,1000,40,2606.0,2506.0,1.0399042298483638
instancias100a120,1042.txt,1000,40,2604.0,2506.0,1.0391061452513966
instancias100a120,1043.txt,1000,40,2604.0,2505.0,1.0395209580838323
instancias100a120,1044.txt,1000,40,2704.0,2505.0,1.0794411177644712
instancias100a120,1045.txt,1000,40,2604.0,2505.0,1.0395209580838323
instancias100a120,1046.txt,1000,40,2604.0,2506.0,1.0391061452513966
instancias100a120,1047.txt,1000,40,2706.0,2505.0,1.0802395209580837
instancias100a120,1048.txt,1000,40,2704.0,2505.0,1.0794411177644712
instancias100a120,1049.txt,1000,40,2604.0,2505.0,1.0395209580838323
instancias100a120,1050.txt,1000,40,2705.0,2506.0,1.0794094173982443
instancias100a120,1051.txt,1000,50,2105.0,2005.0,1.0498753117206983
instancias100a120,1052.txt,1000,50,2203.0,2004.0,1.0993013972055887
instancias100a120,1053.txt,1000,50,2201.0,2004.0,1.0983033932135728
instancias100a120,1054.txt,1000,50,2103.0,2003.0,1.0499251123315028
instancias100a120,1055.txt,1000,50,2102.0,2004.0,1.0489021956087825
instancias100a120,1056.txt,1000,50,2102.0,2004.0,1.0489021956087825
instancias100a120,1057.txt,1000,50,2104.0,2003.0,1.0504243634548178
instancias100a120,1058.txt,1000,50,2201.0,2003.0,1.0988517224163754
instancias100a120,1059.txt,1000,50,2102.0,2005.0,1.0483790523690772
instancias100a120,1060.txt,1000,50,2103.0,2004.0,1.0494011976047903
instancias100a120,111.txt,100,10,1119.0,1014.0,1.1035502958579881
instancias100a120,112.txt,100,10,1218.0,1018.0,1.1964636542239686
instancias100a120,113.txt,100,10,1111.0,1016.0,1.093503937007874
instancias100a120,114.txt,100,10,1115.0,1018.0,1.0952848722986248
instancias100a120,115.txt,100,10,1124.0,1019.0,1.1030421982335623
instancias100a120,116.txt,100,10,1208.0,1015.0,1.1901477832512315
instancias100a120,117.txt,100,10,1111.0,1016.0,1.093503937007874
instancias100a120,118.txt,100,10,1119.0,1017.0,1.1002949852507375
instancias100a120,119.txt,100,10,1112.0,1018.0,1.0923379174852652
instancias100a120,120.txt,100,10,1114.0,1015.0,1.097536945812808
instancias100a120,121.txt,100,20,608.0,506.0,1.2015810276679841
instancias100a120,122.txt,100,20,606.0,505.0,1.2
instancias100a120,123.txt,100,20,607.0,505.0,1.201980198019802
instancias100a120,124.txt,100,20,603.0,505.0,1.194059405940594
instancias100a120,125.txt,100,20,605.0,506.0,1.1956521739130435
instancias100a120,126.txt,100,20,607.0,508.0,1.1948818897637796
instancias100a120,127.txt,100,20,607.0,505.0,1.201980198019802
instancias100a120,128.txt,100,20,605.0,507.0,1.193293885601578
instancias100a120,129.txt,100,20,604.0,505.0,1.196039603960396
instancias100a120,130.txt,100,20,605.0,508.0,1.1909448818897639
instancias100a120,131.txt,100,30,501.0,400.0,1.2525
instancias100a120,132.txt,100,30,501.0,400.0,1.2525
instancias100a120,133.txt,100,30,504.0,400.0,1.26
instancias100a120,134.txt,100,30,404.0,400.0,1.01
instancias100a120,135.txt,100,30,504.0,400.0,1.26
instancias100a120,136.txt,100,30,500.0,400.0,1.25
instancias100a120,137.txt,100,30,504.0,400.0,1.26
instancias100a120,138.txt,100,30,604.0,400.0,1.51
instancias100a120,139.txt,100,30,405.0,400.0,1.0125
instancias100a120,140.txt,100,30,405.0,400.0,1.0125
instancias100a120,141.txt,100,40,303.0,300.0,1.01
instancias100a120,142.txt,100,40,303.0,300.0,1.01
instancias100a120,143.txt,100,40,401.0,300.0,1.3366666666666667
instancias100a120,144.txt,100,40,305.0,300.0,1.0166666666666666
instancias100a120,145.txt,100,40,305.0,300.0,1.0166666666666666
instancias100a120,146.txt,100,40,303.0,300.0,1.01
instancias100a120,147.txt,100,40,307.0,300.0,1.0233333333333334
instancias100a120,148.txt,100,40,305.0,300.0,1.0166666666666666
instancias100a120,149.txt,100,40,304.0,300.0,1.0133333333333334
instancias100a120,150.txt,100,40,305.0,300.0,1.0166666666666666
instancias100a120,151.txt,100,50,302.0,201.0,1.5024875621890548
instancias100a120,152.txt,100,50,400.0,202.0,1.9801980198019802
instancias100a120,153.txt,100,50,304.0,201.0,1.5124378109452736
instancias100a120,154.txt,100,50,303.0,202.0,1.5
instancias100a120,155.txt,100,50,300.0,202.0,1.4851485148514851
instancias100a120,156.txt,100,50,400.0,202.0,1.9801980198019802
instancias100a120,157.txt,100,50,303.0,202.0,1.5
instancias100a120,158.txt,100,50,303.0,202.0,1.5
instancias100a120,159.txt,100,50,303.0,202.0,1.5
instancias100a120,160.txt,100,50,302.0,201.0,1.5024875621890548
instancias100a120,211.txt,200,10,2132.0,2031.0,1.049729197439685
instancias100a120,212.txt,200,10,2237.0,2030.0,1.1019704433497537
instancias100a120,213.txt,200,10,2149.0,2036.0,1.055500982318271
instancias100a120,214.txt,200,10,2222.0,2028.0,1.0956607495069033
instancias100a120,215.txt,200,10,2354.0,2037.0,1.1556210112911143
instancias100a120,216.txt,200,10,2130.0,2028.0,1.0502958579881656
instancias100a120,217.txt,200,10,2134.0,2031.0,1.050713934022649
instancias100a120,218.txt,200,10,2124.0,2030.0,1.0463054187192118
instancias100a120,219.txt,200,10,2142.0,2034.0,1.0530973451327434
instancias100a120,220.txt,200,10,2230.0,2029.0,1.0990635781172993
instancias100a120,221.txt,200,20,1106.0,1007.0,1.0983118172790467
instancias100a120,222.txt,200,20,1106.0,1008.0,1.0972222222222223
instancias100a120,223.txt,200,20,1206.0,1008.0,1.1964285714285714
instancias100a120,224.txt,200,20,1109.0,1007.0,1.1012909632571997
instancias100a120,225.txt,200,20,1111.0,1008.0,1.1021825396825398
instancias100a120,226.txt,200,20,1109.0,1007.0,1.1012909632571997
instancias100a120,227.txt,200,20,1210.0,1009.0,1.199207135777998
instancias100a120,228.txt,200,20,1105.0,1007.0,1.0973187686196624
instancias100a120,229.txt,200,20,1106.0,1008.0,1.0972222222222223
instancias100a120,230.txt,200,20,1107.0,1007.0,1.099304865938431
instancias100a120,231.txt,200,30,801.0,701.0,1.1426533523537803
instancias100a120,232.txt,200,30,802.0,702.0,1.1424501424501425
instancias100a120,233.txt,200,30,706.0,702.0,1.0056980056980056
instancias100a120,234.txt,200,30,801.0,701.0,1.1426533523537803
instancias100a120,235.txt,200,30,801.0,702.0,1.141025641025641
instancias100a120,236.txt,200,30,803.0,702.0,1.1438746438746439
instancias100a120,237.txt,200,30,707.0,702.0,1.0071225071225072
instancias100a120,238.txt,200,30,707.0,702.0,1.0071225071225072
instancias100a120,239.txt,200,30,706.0,701.0,1.007132667617689
instancias100a120,240.txt,200,30,805.0,703.0,1.1450924608819346
instancias100a120,241.txt,200,40,602.0,503.0,1.1968190854870775
instancias100a120,242.txt,200,40,602.0,504.0,1.1944444444444444
instancias100a120,243.txt,200,40,602.0,503.0,1.1968190854870775
instancias100a120,244.txt,200,40,602.0,502.0,1.199203187250996
instancias100a120,245.txt,200,40,603.0,502.0,1.201195219123506
instancias100a120,246.txt,200,40,603.0,503.0,1.1988071570576542
instancias100a120,247.txt,200,40,603.0,503.0,1.1988071570576542
instancias100a120,248.txt,200,40,602.0,502.0,1.199203187250996
instancias100a120,249.txt,200,40,601.0,502.0,1.197211155378486
instancias100a120,250.txt,200,40,601.0,503.0,1.194831013916501
instancias100a120,251.txt,200,50,501.0,401.0,1.2493765586034913
instancias100a120,252.txt,200,50,519.0,402.0,1.291044776119403
instancias100a120,253.txt,200,50,502.0,403.0,1.2456575682382134
instancias100a120,254.txt,200,50,502.0,402.0,1.2487562189054726
instancias100a120,255.txt,200,50,501.0,402.0,1.2462686567164178
instancias100a120,256.txt,200,50,502.0,402.0,1.2487562189054726
instancias100a120,257.txt,200,50,601.0,402.0,1.4950248756218905
instancias100a120,258.txt,200,50,601.0,402.0,1.4950248756218905
instancias100a120,259.txt,200,50,600.0,403.0,1.488833746898263
instancias100a120,260.txt,200,50,510.0,402.0,1.2686567164179106
instancias100a120,511.txt,500,10,5173.0,5076.0,1.0191095350669819
instancias100a120,512.txt,500,10,5201.0,5074.0,1.0250295624753647
instancias100a120,513.txt,500,10,5179.0,5080.0,1.019488188976378
instancias100a120,514.txt,500,10,5166.0,5080.0,1.0169291338582678
instancias100a120,515.txt,500,10,5279.0,5081.0,1.0389687069474514
instancias100a120,516.txt,500,10,5262.0,5074.0,1.0370516357903035
instancias100a120,517.txt,500,10,5357.0,5072.0,1.0561908517350158
instancias100a120,518.txt,500,10,5191.0,5072.0,1.02346214511041
instancias100a120,519.txt,500,10,5168.0,5074.0,1.0185258178951517
instancias100a120,520.txt,500,10,5379.0,5072.0,1.0605283911671923
instancias100a120,521.txt,500,20,2627.0,2517.0,1.0437028208184347
instancias100a120,522.txt,500,20,2615.0,2513.0,1.0405889375248707
instancias100a120,523.txt,500,20,2614.0,2516.0,1.0389507154213036
instancias100a120,524.txt,500,20,2617.0,2515.0,1.0405566600397613
instancias100a120,525.txt,500,20,2711.0,2516.0,1.0775039745627981
instancias100a120,526.txt,500,20,2715.0,2516.0,1.079093799682035
instancias100a120,527.txt,500,20,2618.0,2516.0,1.0405405405405406
instancias100a120,528.txt,500,20,2613.0,2514.0,1.0393794749403342
instancias100a120,529.txt,500,20,2614.0,2516.0,1.0389507154213036
instancias100a120,530.txt,500,20,2618.0,2517.0,1.0401271354787445
instancias100a120,531.txt,500,30,1712.0,1702.0,1.0058754406580495
instancias100a120,532.txt,500,30,1905.0,1702.0,1.1192714453584018
instancias100a120,533.txt,500,30,1712.0,1702.0,1.0058754406580495
instancias100a120,534.txt,500,30,1808.0,1702.0,1.062279670975323
instancias100a120,535.txt,500,30,1806.0,1702.0,1.0611045828437133
instancias100a120,536.txt,500,30,1805.0,1702.0,1.0605170387779084
instancias100a120,537.txt,500,30,1708.0,1703.0,1.0029359953024075
instancias100a120,538.txt,500,30,1809.0,1704.0,1.0616197183098592
instancias100a120,539.txt,500,30,1809.0,1702.0,1.062867215041128
instancias100a120,540.txt,500,30,1713.0,1705.0,1.004692082111437
instancias100a120,541.txt,500,40,1403.0,1302.0,1.077572964669739
instancias100a120,542.txt,500,40,1404.0,1302.0,1.0783410138248848
instancias100a120,543.txt,500,40,1305.0,1300.0,1.0038461538461538
instancias100a120,544.txt,500,40,1306.0,1300.0,1.0046153846153847
instancias100a120,545.txt,500,40,1404.0,1300.0,1.08
instancias100a120,546.txt,500,40,1305.0,1300.0,1.0038461538461538
instancias100a120,547.txt,500,40,1405.0,1303.0,1.0782808902532617
instancias100a120,548.txt,500,40,1503.0,1301.0,1.1552651806302845
instancias100a120,549.txt,500,40,1402.0,1302.0,1.076804915514593
instancias100a120,550.txt,500,40,1404.0,1303.0,1.0775134305448963
instancias100a120,551.txt,500,50,1102.0,1003.0,1.098703888334995
instancias100a120,552.txt,500,50,1103.0,1003.0,1.0997008973080757
instancias100a120,553.txt,500,50,1101.0,1003.0,1.0977068793619142
instancias100a120,554.txt,500,50,1102.0,1002.0,1.0998003992015968
instancias100a120,555.txt,500,50,1104.0,1003.0,1.1006979062811566
instancias100a120,556.txt,500,50,1102.0,1002.0,1.0998003992015968
instancias100a120,557.txt,500,50,1103.0,1002.0,1.1007984031936129
instancias100a120,558.txt,500,50,1105.0,1003.0,1.1016949152542372
instancias100a120,559.txt,500,50,1200.0,1003.0,1.1964107676969093
instancias100a120,560.txt,500,50,1101.0,1002.0,1.098802395209581
instancias100a200,1011.txt,1000,10,10991.0,10880.0,1.010202205882353
instancias100a200,1012.txt,1000,10,10856.0,10805.0,1.004720037019898
instancias100a200,1013.txt,1000,10,10974.0,10880.0,1.0086397058823529
instancias100a200,1014.txt,1000,10,10952.0,10861.0,1.008378602338643
instancias100a200,1015.txt,1000,10,11032.0,10867.0,1.0151835833256648
instancias100a200,1016.txt,1000,10,10959.0,10873.0,1.0079095005978111
instancias100a200,1017.txt,1000,10,10941.0,10845.0,1.0088520055325034
instancias100a200,1018.txt,1000,10,11099.0,10894.0,1.0188176978153112
instancias100a200,1019.txt,1000,10,10923.0,10841.0,1.0075638778710452
instancias100a200,1020.txt,1000,10,10984.0,10888.0,1.008817046289493
instancias100a200,1021.txt,1000,20,5315.0,5215.0,1.0191754554170662
instancias100a200,1022.txt,1000,20,5305.0,5222.0,1.0158942933741861
instancias100a200,1023.txt,1000,20,5292.0,5210.0,1.0157389635316698
instancias100a200,1024.txt,1000,20,5319.0,5221.0,1.0187703505075656
